1198674	02103387
1199613	02104643
1201040	02106569
1201614	02107333
1201779	02107543
1201814	02107583
1201896	02107702
1202258	02108216
1202949	02109139
1203619	02110046
1204207	02110833
1205941	02113145
1206287	02113618
1206303	02113640
1206989	02114554
1208032	02115985
1208294	02116353
1209483	02117936
1209573	02118065
1209729	02118253
1209840	02118412
1210062	02118722
1210625	02119466
1210925	02119893
1211573	02120793
1212535	02122099
1212700	02122343
1212947	02122667
1214047	02124180
1214283	02124508
1214402	02124668
1214425	02124702
1215001	02125444
1215147	02125630
1215197	02125699
1215323	02125849
1215387	02125932
1215393	02125940
1216080	02126843
1216723	02127676
1216775	02127744
1217070	02128150
1217329	02128493
1217444	02128667
1217625	02128895
1217651	02128929
1218389	02129927
1218751	02130408
1219168	02130953
1219734	02131731
1220069	02132183
1220808	02133159
1221648	02134269
1222018	02134772
1222039	02134801
1222584	02135539
1222744	02135763
1223583	02136898
1225308	02139268
1225456	02139486
1226308	02140670
1226519	02140965
1226699	02141197
1226991	02141584
1227250	02141947
1227466	02142246
1227995	02142952
1228073	02143043
1228461	02143582
1228519	02143658
1228537	02143685
1228573	02143746
1229507	02145022
1229515	02145038
1229876	02145540
1229979	02145673
1230733	02146675
1231170	02147255
1231384	02147522
1231594	02147812
1232753	02149362
1233244	02150008
1233676	02150566
1234155	02151228
1234247	02151357
1235261	02152747
1235904	02153639
1237276	02155450
1237588	02155869
1237888	02156269
1238555	02157156
1238626	02157258
1240236	02159414
1243478	02163769
1243507	02163806
1243724	02164082
1244475	02165094
1244874	02165628
1245422	02166373
1245989	02167128
1246134	02167325
1246264	02167509
1246570	02167914
1247891	02169735
1248061	02169956
1248249	02170220
1248448	02170496
1249008	02171235
1249369	02171715
1249681	02172117
1249913	02172437
1250834	02173675
1250875	02173733
1251426	02174461
1252072	02175394
1252092	02175420
1252137	02175472
1252362	02175778
1252423	02175862
1252580	02176056
1252800	02176350
1253195	02176873
1253281	02176996
1254073	02178072
1254179	02178210
1254222	02178270
1254772	02179022
1255167	02179558
1255185	02179584
1255438	02179924
1255440	02179927
1255674	02180249
1255881	02180553
1256432	02181297
1256635	02181580
1256776	02181773
1257863	02183228
1258381	02183928
1259420	02185365
1259866	02185973
1260323	02186576
1261260	02187828
1261327	02187912
1261782	02188524
1261847	02188632
1262250	02189173
1262446	02189431
1263431	02190723
1263849	02191307
1265059	02192953
1265219	02193180
1265235	02193204
1265571	02193653
1266100	02194345
1266408	02194759
1266582	02194979
1267071	02195643
1267422	02196121
1268151	02197102
1268447	02197501
1268514	02197592
1269306	02198643
1269532	02198968
1269842	02199396
1270343	02200073
1271599	02201790
1271612	02201808
1272797	02203419
1272814	02203442
1272914	02203583
1273436	02204302
1273763	02204753
1273870	02204901
1274145	02205275
1274264	02205426
1274820	02206173
1275249	02206750
1275415	02206960
1275524	02207113
1275979	02207744
1276183	02208026
1276190	02208040
1276659	02208674
1277183	02209384
1277374	02209651
1277705	02210116
1277874	02210375
1278274	02210932
1278474	02211184
1279105	02212075
1279562	02212706
1279879	02213145
1280056	02213382
1280889	02214522
1280927	02214574
1281001	02214682
1281127	02214847
1281556	02215419
1281665	02215561
1281722	02215646
1281810	02215761
1281872	02215846
1281968	02215979
1282200	02216299
1282974	02217333
1282995	02217363
1283022	02217400
1283324	02217826
1283578	02218183
1283808	02218505
1283877	02218610
1284007	02218781
1284428	02219402
1284783	02219927
1284950	02220168
1285071	02220346
1285723	02221388
1285786	02221476
1286193	02222110
1286397	02222413
1286996	02223418
1287056	02223512
1287124	02223608
1287817	02224667
1287912	02224801
1288011	02224951
1288607	02225866
1288917	02226314
1290186	02228248
1290435	02228607
1290951	02229384
1291236	02229788
1291354	02229969
1291990	02230955
1292121	02231159
1292236	02231334
1293325	02232948
1294837	02235255
1295057	02235587
1295619	02236406
1296257	02237389
1296535	02237824
1296536	02237825
1296625	02237955
